"","ds","Google_Impressions","Facebook_Impressions","Affiliate_Impressions","Organic_Views","Email_Impressions","type","solID","cluster","top_sol"
"21046",2018-07-14,602162.417213991,158092.999913523,12289.5954902638,1013.03229298021,520355.184103361,"adstockedMedia","1_110_13",1,FALSE
"21047",2018-07-21,537823.028406606,124154.475084689,10825.2602295434,1092.41245007254,428515.668783281,"adstockedMedia","1_110_13",1,FALSE
"21048",2018-07-28,510575.456664173,90155.9093790284,10966.8962872041,886.534408610582,430717.608906169,"adstockedMedia","1_110_13",1,FALSE
"21049",2018-08-04,475938.45055152,101801.052993679,11616.2699973595,694.875965154436,349962.043801986,"adstockedMedia","1_110_13",1,FALSE
"21050",2018-08-11,480428.338079338,109278.384953055,10869.1123416147,375.851564615157,408752.688815129,"adstockedMedia","1_110_13",1,FALSE
"21051",2018-08-18,635076.975239128,155200.122786974,13045.6099397623,288.190924715471,474314.541000956,"adstockedMedia","1_110_13",1,FALSE
"21052",2018-08-25,686332.322529617,298382.287822489,13718.7244939661,492.117415769741,489122.831263768,"adstockedMedia","1_110_13",1,FALSE
"21053",2018-09-01,745962.046159734,242486.229418329,13711.8256570017,121.551597111073,403645.435022255,"adstockedMedia","1_110_13",1,FALSE
"21054",2018-09-08,726805.671736236,288638.649576573,11190.2975001545,444.968083078875,407078.914365001,"adstockedMedia","1_110_13",1,FALSE
"21055",2018-09-15,794559.149124689,206099.773516859,10365.7554533884,312.13343879977,398302.809235195,"adstockedMedia","1_110_13",1,FALSE
"21056",2018-09-22,785756.043854837,240556.461472932,9021.1116858799,783.868766091703,386245.503081068,"adstockedMedia","1_110_13",1,FALSE
"21057",2018-09-29,891772.445490645,224543.165967019,9693.26052763049,849.078158641541,346414.851058559,"adstockedMedia","1_110_13",1,FALSE
"21058",2018-10-06,893150.939820579,100117.933231664,8534.14777633456,637.571685952636,316218.079995843,"adstockedMedia","1_110_13",1,FALSE
