"","ds","dep_var","trend","season","holiday","Google_Impressions","Facebook_Impressions","Affiliate_Impressions","Organic_Views","Email_Impressions","intercept","depVarHat","solID","cluster","top_sol"
"10790",2019-01-19,82436,10600.1237777193,-1341.09271990372,0,2346.68918266502,40.0662401866123,0,0,1986.93642885747,76219.1445526581,89851.8674621828,"1_114_13",1,FALSE
"10791",2019-01-26,70817,10619.1436101762,-1472.31014547207,0,2303.32292563616,1207.91857494677,0,0,1382.36591211391,76219.1445526581,90259.5854300591,"1_114_13",1,FALSE
"10792",2019-02-02,68198,10638.1634426331,-1422.56992672334,0,2575.71973343425,530.228022868941,0,0,1231.12315613246,76219.1445526581,89771.8089810035,"1_114_13",1,FALSE
"10793",2019-02-09,64101,10657.18327509,-1164.77630377668,0,2300.67760372464,107.137095690684,0,0,1234.84033982904,76219.1445526581,89354.2065632157,"1_114_13",1,FALSE
"10794",2019-02-16,103598,10678.3655792216,-897.22779382008,0,1950.73032357386,124.573138242314,0,0,2000.29665407667,76219.1445526581,90075.8824539525,"1_114_13",1,FALSE
"10795",2019-02-23,81055,10699.5478833533,-833.369861625303,0,1919.60955458844,6.20187525264224,0,0,897.390301789796,76219.1445526581,88908.5243060169,"1_114_13",1,FALSE
"10796",2019-03-02,74590,10720.7301874849,-956.31151065502,0,2407.84938392535,0.888473369895945,0,0,1609.39362718872,76219.1445526581,90001.6947139719,"1_114_13",1,FALSE
"10797",2019-03-09,59796,10741.9124916165,-1054.57459481328,0,2580.5066104472,3.14190992385753,0,0,1459.68149658894,76219.1445526581,89949.8124664213,"1_114_13",1,FALSE
"10798",2019-03-16,87191,10767.9460980695,-997.818856582101,0,2731.12856247168,19.894374769347,0,0,1220.34825964361,76219.1445526581,89960.6429910301,"1_114_13",1,FALSE
"10799",2019-03-23,82885,10793.9797045226,-902.614084860255,0,3018.15386579234,32.9194916533578,0,0,1202.97602649465,76219.1445526581,90364.5595562607,"1_114_13",1,FALSE
"10800",2019-03-30,67061,10820.0133109756,-969.014877518299,0,2525.28449032281,83.3110335610444,0,0,1810.29155432219,76219.1445526581,90489.0300643214,"1_114_13",1,FALSE
"10801",2019-04-06,79718,10852.2796302192,-1188.3602726417,0,2525.73705591925,13.5782945441943,0,0,1311.56903288595,76219.1445526581,89733.9482935849,"1_114_13",1,FALSE
"10802",2019-04-13,55278,10884.5459494628,-1306.90201541367,0,2808.6016415668,44.7109595104016,0,0,1203.18510465634,76219.1445526581,89853.2861924407,"1_114_13",1,FALSE
"10803",2019-04-20,75983,10916.8122687064,-1126.03955922873,0,3015.89857261673,127.859203275976,0,0,1412.40914233927,76219.1445526581,90566.0841803677,"1_114_13",1,FALSE
"10804",2019-04-27,90974,10949.07858795,-784.352470344172,0,2801.16194726431,88.2375415740294,0,0,1913.2903621454,76219.1445526581,91186.5605212476,"1_114_13",1,FALSE
"10805",2019-05-04,80480,10988.940967377,-649.179879414668,0,3065.26347530192,47.5116156599482,0,0,1001.30290330528,76219.1445526581,90672.9836348875,"1_114_13",1,FALSE
"10806",2019-05-11,77122,11028.803346804,-903.90231475572,0,2884.62929711239,92.2083533776029,0,0,602.535174577578,76219.1445526581,89923.4184097739,"1_114_13",1,FALSE
"10807",2019-05-18,65836,11068.6657262311,-1310.02815170057,0,2580.45660494147,309.567030593015,0,0,846.989034866104,76219.1445526581,89714.7947975891,"1_114_13",1,FALSE
"10808",2019-05-25,87411,11116.9475490804,-1451.40823467243,0,3074.18941563511,507.405925894489,0,0,811.425039841271,76219.1445526581,90277.7042484369,"1_114_13",1,FALSE
"10809",2019-06-01,71105,11165.2293719297,-1202.34295951476,0,3141.46527868905,23.6955532166899,0,0,596.348700770031,76219.1445526581,89943.5404977488,"1_114_13",1,FALSE
"10810",2019-06-08,61429,11213.5111947791,-872.88031049349,0,3067.27937634923,207.790290163426,0,0,490.056308406819,76219.1445526581,90324.9014118631,"1_114_13",1,FALSE
"10811",2019-06-15,100718,11261.7930176284,-843.904139970835,0,2556.83305471525,277.170405065789,0,0,573.04642565385,76219.1445526581,90044.0833157505,"1_114_13",1,FALSE
"10812",2019-06-22,83203,11318.4794659039,-1110.01698547912,0,1977.31651089277,202.929817749458,0,0,882.620230439214,76219.1445526581,89490.4735921643,"1_114_13",1,FALSE
"10813",2019-06-29,70026,11375.1659141794,-1277.96356255451,0,2506.13598686726,59.2674506426298,0,0,968.092674623985,76219.1445526581,89849.8430164169,"1_114_13",1,FALSE
"10814",2019-07-06,64059,11431.852362455,-1043.34897982957,0,3123.07392024594,40.6366652969457,0,0,839.377166835184,76219.1445526581,90610.7356876615,"1_114_13",1,FALSE
"10815",2019-07-13,97488,11496.6782900501,-591.431221830257,0,3557.04986754199,500.400002567629,0,0,288.667254717467,76219.1445526581,91470.508745705,"1_114_13",1,FALSE
"10816",2019-07-20,80835,11561.5042176453,-428.146701353517,0,3305.431021931,105.663472194228,0,0,1456.18647058867,76219.1445526581,92219.7830336637,"1_114_13",1,FALSE
"10817",2019-07-27,67987,11626.3301452405,-800.27860255065,0,3185.06999051658,277.028714141032,0,0,597.66987387341,76219.1445526581,91104.9646738789,"1_114_13",1,FALSE
"10818",2019-08-03,65743,11691.1560728356,-1360.89049883876,0,2095.73147855963,19.6064264693521,0,0,312.361642431604,76219.1445526581,88977.1096741155,"1_114_13",1,FALSE
"10819",2019-08-10,51781,11760.6655954766,-1489.73394627036,0,1975.4977041345,43.5195951875798,0,0,475.69727200099,76219.1445526581,88984.7907731874,"1_114_13",1,FALSE
"10820",2019-08-17,88469,11830.1751181176,-949.210909357521,0,2221.15659625053,110.668559713399,0,0,601.948234490219,76219.1445526581,90033.8821518723,"1_114_13",1,FALSE
"10821",2019-08-24,114522,11899.6846407586,-164.513788020485,0,2565.92770138281,41.8973189694906,0,0,603.228671835379,76219.1445526581,91165.3690975839,"1_114_13",1,FALSE
"10822",2019-08-31,89866,11970.0466385086,191.86470574476,0,2203.00133555566,43.2628090862757,0,0,727.41784886379,76219.1445526581,91354.7378904171,"1_114_13",1,FALSE
"10823",2019-09-07,99880,12040.4086362586,-115.680536661982,0,2822.32044595414,479.171071204597,0,0,1199.10724021635,76219.1445526581,92644.4714096297,"1_114_13",1,FALSE
"10824",2019-09-14,108644,12110.7706340086,-647.37830614029,0,2280.07386777207,393.375903894694,0,0,1986.09335676515,76219.1445526581,92342.0800089582,"1_114_13",1,FALSE
"10825",2019-09-21,85220,12181.1326317585,-738.56836394401,0,2106.07337613885,1884.12810187945,0,0,2097.38502896586,76219.1445526581,93749.2953274567,"1_114_13",1,FALSE
"10826",2019-09-28,76997,12251.495565865,-170.237142330426,0,2935.56056102037,12609.4416253353,0,0,736.982164990168,76219.1445526581,104582.387327538,"1_114_13",1,FALSE
"10827",2019-10-05,163874,12321.8584999716,619.268201388747,0,3263.35426747045,1072.71941646605,0,0,1464.22130229933,76219.1445526581,94960.5662402542,"1_114_13",1,FALSE
"10828",2019-10-12,136164,12392.2214340781,984.341873767927,0,3154.13543497623,1030.96946274892,0,0,1727.33866356314,76219.1445526581,95508.1514217923,"1_114_13",1,FALSE
"10829",2019-10-19,144244,12462.5843681846,738.932849636255,0,2964.0326315298,786.803279197895,0,0,1397.90000567769,76219.1445526581,94569.3976868843,"1_114_13",1,FALSE
"10830",2019-10-26,135736,12532.9473022911,405.725951508441,0,4257.76096772561,515.076728130738,0,0,1325.8147009733,76219.1445526581,95256.4702032872,"1_114_13",1,FALSE
"10831",2019-11-02,118467,12603.3102363976,813.924776986898,0,4687.48434677881,622.680383439844,0,0,1098.13133227128,76219.1445526581,96044.6756285325,"1_114_13",1,FALSE
"10832",2019-11-09,214919,12673.6731705041,2386.74795671704,0,7106.97654539681,2414.97366717711,0,0,2672.06397786945,76219.1445526581,103473.579870323,"1_114_13",1,FALSE
"10833",2019-11-16,217094,12744.0361046106,4705.85855200158,0,7841.19377912857,7171.69768081855,0,0,3928.48884843908,76219.1445526581,112610.419517656,"1_114_13",1,FALSE
"10834",2019-11-23,206061,12814.3990387171,6701.3849810063,0,7430.08694626669,14786.4652525939,0,0,1599.68743907428,76219.1445526581,119551.168210316,"1_114_13",1,FALSE
"10835",2019-11-30,388146,12884.7619728236,7330.74459459679,0,7472.60643450465,9790.70853519864,0,0,3855.21684636432,76219.1445526581,117553.182936146,"1_114_13",1,FALSE
"10836",2019-12-07,358799,12955.1249069302,6252.66275667773,0,5695.55111445081,9663.27941113987,0,0,3617.86331475103,76219.1445526581,114403.626056608,"1_114_13",1,FALSE
"10837",2019-12-14,275981,13025.4878410367,4016.12017669786,0,3481.43011913361,8464.85153001031,0,0,1598.48152398509,76219.1445526581,106805.515743522,"1_114_13",1,FALSE
"10838",2019-12-21,186635,13095.8507751432,1646.7500896504,0,2447.50359436677,2387.60343859238,0,0,1486.07498343851,76219.1445526581,97282.9274338493,"1_114_13",1,FALSE
"10839",2019-12-28,130755,13166.2137092497,-36.8675089168918,0,2874.8792573583,102.296236948577,0,0,660.798542899342,76219.1445526581,92986.4647901971,"1_114_13",1,FALSE
"10840",2020-01-04,129272,13236.5766433562,-852.9394358215,0,2084.61236998139,59.0565248053048,0,0,845.27833819184,76219.1445526581,91591.7289931713,"1_114_13",1,FALSE
"10841",2020-01-11,90981,13306.9395774627,-1144.3370621328,0,1864.42452441299,144.903895869041,0,0,1564.33873961023,76219.1445526581,91955.4142278802,"1_114_13",1,FALSE
"10842",2020-01-18,105848,13377.3025115692,-1311.11824045586,0,1877.35391659716,218.661811052227,0,0,1463.85958760594,76219.1445526581,91845.2041390267,"1_114_13",1,FALSE
"10843",2020-01-25,76253,13447.6654456757,-1457.84584772904,0,2607.84592880821,101.77085639032,0,0,983.414134077146,76219.1445526581,91901.9950698804,"1_114_13",1,FALSE
"10844",2020-02-01,72475,13518.0283797822,-1449.26859090969,0,3025.47639321784,4.86100441538124,0,0,5272.50247203198,76219.1445526581,96590.7442111958,"1_114_13",1,FALSE
"10845",2020-02-08,77613,13588.3913138888,-1219.23840562946,0,3175.63120868184,258.359029836362,0,0,1643.63642462382,76219.1445526581,93665.9241240594,"1_114_13",1,FALSE
"10846",2020-02-15,168172,13658.7542479953,-934.086305974696,0,2728.24601568222,1435.34869956653,0,0,797.494965595511,76219.1445526581,93904.9021755229,"1_114_13",1,FALSE
"10847",2020-02-22,119598,13729.1171821018,-826.86474384863,0,2624.84452869786,1415.15909946815,0,0,1616.6611002316,76219.1445526581,94778.0617193088,"1_114_13",1,FALSE
"10848",2020-02-29,99357,13799.4801162083,-929.368364891333,0,2549.27275303074,229.18642161286,0,0,865.068732807579,76219.1445526581,92732.7842114262,"1_114_13",1,FALSE
"10849",2018-01-06,59417,8488.32632753412,-873.255575455394,0,1.58325716926463,21.2617293000756,0,0,2633.69166795147,76281.6097868784,86553.2171933779,"1_115_13",3,FALSE
"10850",2018-01-13,56806,8504.79469125521,-1060.19832962794,0,0.798829409137946,0.118776599172181,0,0,3545.38293183072,76281.6097868784,87272.5066863447,"1_115_13",3,FALSE
"10851",2018-01-20,48715,8521.26305497631,-1205.73727677906,0,3.13797218378186,7.71932521287638,0,0,3180.92427202486,76281.6097868784,86788.9171344971,"1_115_13",3,FALSE
"10852",2018-01-27,72047,8537.7314186974,-1302.56806198387,0,0.992508409814451,26.7978675660435,0,0,3102.69719718602,76281.6097868784,86647.2607167538,"1_115_13",3,FALSE
"10853",2018-02-03,56235,8554.19978241849,-1221.55636432484,0,1.38564153565204,3.93214340909393,0,0,3049.51082256772,76281.6097868784,86669.0818124845,"1_115_13",3,FALSE
"10854",2018-02-10,56347,8570.66814464297,-976.4813198932,0,3.04587708028523,2.81347937032994,0,0,3190.49671399447,76281.6097868784,87072.1526820732,"1_115_13",3,FALSE
"10855",2018-02-17,81604,8587.13650686745,-763.25396265831,0,3.37926495258526,76.7745818569673,0,0,4138.08467547309,76281.6097868784,88323.7308533702,"1_115_13",3,FALSE
"10856",2018-02-24,80492,8603.60486909194,-744.65406977697,0,2.67222839279548,0.0004854324310743,0,0,3818.55636520314,76281.6097868784,87961.7896652217,"1_115_13",3,FALSE
"10857",2018-03-03,61804,8620.0732348073,-864.104233270638,0,2.62537993958519,0.12119205996576,0,0,3156.24120802681,76281.6097868784,87196.5665684414,"1_115_13",3,FALSE
"10858",2018-03-10,64944,8636.54160052267,-928.710537936401,0,3.05208448550651,32.3436547337922,0,0,3386.74081263519,76281.6097868784,87411.5774013191,"1_115_13",3,FALSE
"10859",2018-03-17,62945,8653.00996623804,-859.646648743517,0,1.86723099542719,0.113813069454607,0,0,3359.03046148926,76281.6097868784,87435.984609927,"1_115_13",3,FALSE
"10860",2018-03-24,65018,8669.4783319534,-790.758790107142,0,2.84888781716881,11.0039343477462,0,0,3146.80126593138,76281.6097868784,87320.9834168209,"1_115_13",3,FALSE
"10861",2018-03-31,68472,8685.94669798199,-881.606350787607,0,3.73091155201309,1.52383034296553,0,0,3153.77994193655,76281.6097868784,87244.9848179043,"1_115_13",3,FALSE
"10862",2018-04-07,53473,8702.41506401058,-1078.26091825674,0,572.956055845577,41.964729135535,0,0,3107.95068592649,76281.6097868784,87628.6354035398,"1_115_13",3,FALSE
"10863",2018-04-14,59351,8718.88343003917,-1141.62315591723,0,1028.239876803,13.0737164043586,0,0,3566.35577862753,76281.6097868784,88466.5394328352,"1_115_13",3,FALSE
"10864",2018-04-21,72647,8735.35179380278,-938.890759383262,0,1140.09968978897,3.3223107946383,0,0,3084.01555484377,76281.6097868784,88305.5083767253,"1_115_13",3,FALSE
"10865",2018-04-28,62975,8751.82015756638,-646.518827490528,0,1258.60455353934,1.23356744843882,0,0,3392.9012264371,76281.6097868784,89039.6504643791,"1_115_13",3,FALSE
"10866",2018-05-05,73440,8768.28852132999,-587.209972208556,0,1387.48921620103,7.46784833055445,0,0,3010.36217958658,76281.6097868784,88868.007580118,"1_115_13",3,FALSE
"10867",2018-05-12,73081,8784.7568850936,-860.157271448481,0,1759.45030108858,4.75997266925129,0,0,2698.19452592067,76281.6097868784,88668.614200202,"1_115_13",3,FALSE
"10868",2018-05-19,63422,8801.22524290046,-1200.35751336938,0,1843.81885060377,0.0128329457484688,0,0,2868.87238410857,76281.6097868784,88595.1815840675,"1_115_13",3,FALSE
"10869",2018-05-26,65930,8817.69360070733,-1259.30958987059,0,1829.18258199382,0.354072468009411,0,0,3305.55043223343,76281.6097868784,88975.0808844104,"1_115_13",3,FALSE
"10870",2018-06-02,67830,8834.16195851419,-999.569308506251,0,1582.99479121297,10.9721574682344,0,0,2626.69405337451,76281.6097868784,88336.863438942,"1_115_13",3,FALSE
"10871",2018-06-09,72316,8850.63031773435,-738.164148923161,0,1474.37895205441,47.1399461120562,0,0,2853.04059975254,76281.6097868784,88768.6354536086,"1_115_13",3,FALSE
"10872",2018-06-16,66903,8867.0986769545,-772.347288602972,0,1366.15653108479,7.13268529332744,0,0,2636.87043970789,76281.6097868784,88386.5208313159,"1_115_13",3,FALSE
"10873",2018-06-23,68825,8883.56703617465,-1020.9562502058,0,1411.5062509841,2.23637939055524,0,0,2959.81538471538,76281.6097868784,88517.7785879373,"1_115_13",3,FALSE
"10874",2018-06-30,90421,8900.0353953948,-1115.09461468811,0,1580.6596462953,4.0959250699107,0,0,2839.09033799114,76281.6097868784,88490.3964769414,"1_115_13",3,FALSE
"10875",2018-07-07,47768,8916.50376219808,-849.24981202979,0,1973.90863273385,3.11131019422499,0,0,2545.51191668858,76281.6097868784,88871.3955966633,"1_115_13",3,FALSE
"10876",2018-07-14,110359,8932.97212900137,-463.765702805277,0,2291.52017174621,206.740590357107,0,0,3326.13636662764,76281.6097868784,90575.2133418054,"1_115_13",3,FALSE
"10877",2018-07-21,111259,8949.44049580465,-402.531203261748,0,2065.35387666936,99.3893008034552,0,0,2732.16137896153,76281.6097868784,89725.4236358556,"1_115_13",3,FALSE
"10878",2018-07-28,69277,8965.90886050369,-795.775029342994,0,1974.38104717646,38.1971629571219,0,0,2805.68345527278,76281.6097868784,89270.0052834454,"1_115_13",3,FALSE
"10879",2018-08-04,73348,8982.37722520273,-1258.80773345233,0,1856.00738448149,55.319682811016,0,0,2307.70936846936,76281.6097868784,88224.2157143906,"1_115_13",3,FALSE
"10880",2018-08-11,59450,8998.84558990177,-1265.20178409001,0,1875.74469651353,68.3027955525018,0,0,2732.15106053887,76281.6097868784,88691.452145295,"1_115_13",3,FALSE
"10881",2018-08-18,85245,9015.3139546008,-709.738216499186,0,2397.77159386862,194.391469208091,0,0,3069.53374167982,76281.6097868784,90248.8823297365,"1_115_13",3,FALSE
"10882",2018-08-25,96340,9031.78232419003,-47.1839091970956,0,2548.2239657562,1282.03066507336,0,0,3107.59266079655,76281.6097868784,92204.0554934974,"1_115_13",3,FALSE
"10883",2018-09-01,87248,9048.25069377925,159.14206600475,0,2724.87934429921,708.961955604397,0,0,2602.39027622589,76281.6097868784,91525.2341227919,"1_115_13",3,FALSE
"10884",2018-09-08,72504,9064.71906336847,-188.749634180176,0,2660.31123193318,1164.44505961688,0,0,2683.38911103366,76281.6097868784,91665.7246186504,"1_115_13",3,FALSE
"10885",2018-09-15,102759,9081.18743295769,-625.71615657893,0,2863.82402902709,442.355051408833,0,0,2629.74667083925,76281.6097868784,90673.0068145323,"1_115_13",3,FALSE
"10886",2018-09-22,94933,9097.6557965444,-598.607041895152,0,2832.76027162923,696.657345615986,0,0,2562.167707419,76281.6097868784,90872.2438661918,"1_115_13",3,FALSE
"10887",2018-09-29,99169,9114.1241601311,-22.446555992424,0,3137.0787818278,569.839398344035,0,0,2319.20595324433,76281.6097868784,91399.4115244332,"1_115_13",3,FALSE
"10888",2018-10-06,116818,9130.5925237178,642.368108731431,0,3133.34721299167,51.5365168740355,0,0,2150.85408124487,76281.6097868784,91390.3082304382,"1_115_13",3,FALSE
"10889",2018-10-13,105914,9147.06089009565,861.159834505813,0,2872.36103084101,102.049746498358,0,0,2133.7079627276,76281.6097868784,91397.9492515468,"1_115_13",3,FALSE
"10890",2018-10-20,128191,9163.52925647349,582.438984791904,0,3369.52093337044,67.5086161593634,0,0,2103.64954973017,76281.6097868784,91568.2571274037,"1_115_13",3,FALSE
"10891",2018-10-27,112396,9179.99762285134,354.37020111822,0,3293.03959538686,84.3600149156683,0,0,2206.50370868388,76281.6097868784,91399.8809298343,"1_115_13",3,FALSE
"10892",2018-11-03,156591,9196.46598922918,888.249953777451,0,3052.50579931064,273.869787986849,0,0,2168.33518470202,76281.6097868784,91861.0365018845,"1_115_13",3,FALSE
"10893",2018-11-10,186876,9212.93435183369,2438.20213370118,0,4038.02208981285,397.274654832703,0,0,3775.72661970954,76281.6097868784,96143.7696367683,"1_115_13",3,FALSE
"10894",2018-11-17,208474,9229.40271443819,4505.13230321747,0,5280.76456025944,1157.54717604336,0,0,3770.99169160908,76281.6097868784,100225.448232446,"1_115_13",3,FALSE
"10895",2018-11-24,338311,9245.87107704269,6101.7986343734,0,5772.56365895185,9087.26317905562,0,0,3816.28405999238,76281.6097868784,110305.390396294,"1_115_13",3,FALSE
"10896",2018-12-01,266300,9262.34019810438,6385.60093460047,0,4997.75463878717,141.076083197401,0,0,4371.35359507342,76281.6097868784,101439.735236641,"1_115_13",3,FALSE
"10897",2018-12-08,187382,9278.80931916607,5200.32614736011,0,3426.12368890544,19.1515210605221,0,0,3189.0285104089,76281.6097868784,97395.0489737794,"1_115_13",3,FALSE
"10898",2018-12-15,190487,9295.27844022776,3143.10714887628,0,2652.81837722091,168.192486513816,0,0,2740.32675661833,76281.6097868784,94281.3329963355,"1_115_13",3,FALSE
"10899",2018-12-22,109947,9311.74756128945,1127.26580457056,0,2259.254187141,13.4006925893169,0,0,2673.31397900287,76281.6097868784,91666.5920114716,"1_115_13",3,FALSE
"10900",2018-12-29,66448,9328.21813467228,-212.009129258431,0,2236.40474188758,5.86203857357542,0,0,3446.93949184886,76281.6097868784,91087.0250646022,"1_115_13",3,FALSE
"10901",2019-01-05,69510,9344.68870805512,-817.962312906409,0,2106.67129441882,0.446534730785744,0,0,3464.23323935703,76281.6097868784,90379.6872505337,"1_115_13",3,FALSE
"10902",2019-01-12,55500,9361.15928143796,-1034.15626019802,0,2020.38002026338,3.81322390865882,0,0,2809.31589969165,76281.6097868784,89442.121951982,"1_115_13",3,FALSE
"10903",2019-01-19,82436,9377.98622899052,-1179.82999827309,0,2096.66175914301,33.9141336852393,0,0,3297.79996767866,76281.6097868784,89908.1418781027,"1_115_13",3,FALSE
"10904",2019-01-26,70817,9394.81317654309,-1295.26888827975,0,2055.85195590443,1056.32436513409,0,0,2849.84754503515,76281.6097868784,90343.1779412154,"1_115_13",3,FALSE
"10905",2019-02-02,68198,9411.64012409566,-1251.50979442334,0,2302.61481921299,446.110176725095,0,0,2748.587110668,76281.6097868784,89939.0522231568,"1_115_13",3,FALSE
"10906",2019-02-09,64101,9428.46707164823,-1024.71514763873,0,2042.26462671139,87.7233759450053,0,0,2757.9533151069,76281.6097868784,89573.3030286512,"1_115_13",3,FALSE
"10907",2019-02-16,103598,9447.20716946314,-789.338612254423,0,1733.80329784683,104.74931656141,0,0,3311.13634267975,76281.6097868784,90089.1673011751,"1_115_13",3,FALSE
"10908",2019-02-23,81055,9465.94726727805,-733.159421276117,0,1725.30623419672,4.79834357123541,0,0,2423.43463024831,76281.6097868784,89167.9368408966,"1_115_13",3,FALSE
"10909",2019-03-02,74590,9484.68736509296,-841.317674176658,0,2173.82073930814,0.694475930935534,0,0,3057.22036822034,76281.6097868784,90156.7150612541,"1_115_13",3,FALSE
"10910",2019-03-09,59796,9503.42746290787,-927.764891950733,0,2307.71130109163,2.5903557123349,0,0,2922.4648810701,76281.6097868784,90090.0388957096,"1_115_13",3,FALSE
"10911",2019-03-16,87191,9526.45953384658,-877.833875589625,0,2429.37162726757,16.7152067170103,0,0,2737.21494284436,76281.6097868784,90113.5372219643,"1_115_13",3,FALSE
"10912",2019-03-23,82885,9549.49160478528,-794.077216568884,0,2674.73874772852,27.4966204665763,0,0,2731.75363886262,76281.6097868784,90471.0131821525,"1_115_13",3,FALSE
"10913",2019-03-30,67061,9572.52367572399,-852.493496013526,0,2217.44977628083,70.3566607806676,0,0,3186.3058685349,76281.6097868784,90475.7522721852,"1_115_13",3,FALSE
"10914",2019-04-06,79718,9601.06986102068,-1045.46320892661,0,2238.03797287688,10.8975844941154,0,0,2799.95613035909,76281.6097868784,89886.1081267025,"1_115_13",3,FALSE
"10915",2019-04-13,55278,9629.61604631737,-1149.75063223019,0,2496.13722256864,37.6323399267029,0,0,2728.096877867,76281.6097868784,90023.3416413279,"1_115_13",3,FALSE
"10916",2019-04-20,75983,9658.16223161406,-990.636390387415,0,2668.67073072768,108.464029337422,0,0,2900.36433379896,76281.6097868784,90626.6347219691,"1_115_13",3,FALSE
"10917",2019-04-27,90974,9686.70841691075,-690.036236866675,0,2464.60861287763,73.5866230608276,0,0,3248.27302954396,76281.6097868784,91064.7502324049,"1_115_13",3,FALSE
"10918",2019-05-04,80480,9721.97487729938,-571.11777928652,0,2706.94239819111,39.2867239835795,0,0,2527.46007736746,76281.6097868784,90706.1560844334,"1_115_13",3,FALSE
"10919",2019-05-11,77122,9757.24133768801,-795.210540352381,0,2535.46302581401,77.7481399627647,0,0,2129.15049940503,76281.6097868784,89986.0022493958,"1_115_13",3,FALSE
"10920",2019-05-18,65836,9792.50779807663,-1152.500859202,0,2268.62677520524,264.826502557269,0,0,2431.08654097961,76281.6097868784,89886.1565444951,"1_115_13",3,FALSE
"10921",2019-05-25,87411,9835.22298511467,-1276.88037493042,0,2725.21403702094,433.377705880905,0,0,2381.89452319632,76281.6097868784,90380.4386631608,"1_115_13",3,FALSE
"10922",2019-06-01,71105,9877.93817215272,-1057.76451605062,0,2766.16010144586,18.4850510890208,0,0,2131.89708718002,76281.6097868784,90018.3256826954,"1_115_13",3,FALSE
"10923",2019-06-08,61429,9920.65335919076,-767.918847025045,0,2692.55045569564,178.132981762706,0,0,1997.26605952525,76281.6097868784,90302.2937960277,"1_115_13",3,FALSE
"10924",2019-06-15,100718,9963.3685462288,-742.426981540786,0,2236.5707856587,235.082184388148,0,0,2120.3190233355,76281.6097868784,90094.5233449487,"1_115_13",3,FALSE
"10925",2019-06-22,83203,10013.5193503558,-976.540487189396,0,1735.19753031344,170.496734387474,0,0,2469.86070388908,76281.6097868784,89694.1436186348,"1_115_13",3,FALSE
"10926",2019-06-29,70026,10063.6701544828,-1124.29194896383,0,2249.67334516896,48.6376162043224,0,0,2537.61531865558,76281.6097868784,90056.9142724262,"1_115_13",3,FALSE
"10927",2019-07-06,64059,10113.8209586097,-917.889126382642,0,2782.28081884904,33.6585440636478,0,0,2405.24469138775,76281.6097868784,90698.7256734059,"1_115_13",3,FALSE
"10928",2019-07-13,97488,10171.1728036464,-520.313239401328,0,3133.35785356184,432.976004707301,0,0,1631.2167965826,76281.6097868784,91130.0200059752,"1_115_13",3,FALSE
"10929",2019-07-20,80835,10228.524648683,-376.663234705214,0,2884.30542103636,86.6534612428964,0,0,2978.09141188142,76281.6097868784,92082.5214950169,"1_115_13",3,FALSE
"10930",2019-07-27,67987,10285.8764937197,-704.047295352635,0,2782.68911704429,236.25412779836,0,0,2105.40508664831,76281.6097868784,90987.7873167364,"1_115_13",3,FALSE
"10931",2019-08-03,65743,10343.2283387563,-1197.24714858647,0,1805.43580641713,15.4687342816123,0,0,1693.68017788965,76281.6097868784,88942.1756956366,"1_115_13",3,FALSE
"10932",2019-08-10,51781,10404.7237853926,-1310.5975248167,0,1754.23861255583,36.4975780917262,0,0,1996.68155291063,76281.6097868784,89163.1537910125,"1_115_13",3,FALSE
"10933",2019-08-17,88469,10466.2192320289,-835.070900711832,0,1997.95166230665,93.6812467541819,0,0,2159.59364242701,76281.6097868784,90163.9846696833,"1_115_13",3,FALSE
"10934",2019-08-24,114522,10527.7146786652,-144.731456188982,0,2301.42518907935,34.4424154233978,0,0,2152.96052110649,76281.6097868784,91153.4211349638,"1_115_13",3,FALSE
"10935",2019-08-31,89866,10589.9643145922,168.793501066622,0,1956.04524919341,36.0285347516753,0,0,2302.4062832513,76281.6097868784,91334.8476697335,"1_115_13",3,FALSE
"10936",2019-09-07,99880,10652.2139505191,-101.770269381475,0,2524.9477412948,414.270275595129,0,0,2750.46529893201,76281.6097868784,92521.7367838379,"1_115_13",3,FALSE
"10937",2019-09-14,108644,10714.4635864461,-569.532840257583,0,2011.72462542016,332.887647156649,0,0,3303.7027642194,76281.6097868784,92074.8555698631,"1_115_13",3,FALSE
"10938",2019-09-21,85220,10776.713222373,-649.757543698528,0,1873.87684242342,1640.22044090859,0,0,3350.44834803909,76281.6097868784,93273.111096924,"1_115_13",3,FALSE
"10939",2019-09-28,76997,10838.9636866996,-149.766592839413,0,2630.72391367187,11063.9443654971,0,0,2247.21928234169,76281.6097868784,102912.694442249,"1_115_13",3,FALSE
"10940",2019-10-05,163874,10901.2141510262,544.802898510639,0,2886.85362862375,851.726121486469,0,0,2957.72013201488,76281.6097868784,94423.9267185403,"1_115_13",3,FALSE
"10941",2019-10-12,136164,10963.4646153527,865.977462998321,0,2767.15815549088,880.040025297809,0,0,3121.10904991017,76281.6097868784,94879.3590959283,"1_115_13",3,FALSE
"10942",2019-10-19,144244,11025.7150796793,650.07820098588,0,2597.36158014383,668.988197028993,0,0,2870.57171296833,76281.6097868784,94094.3245576847,"1_115_13",3,FALSE
"10943",2019-10-26,135736,11087.9655440059,356.938518540252,0,3739.15976489604,435.483007268645,0,0,2825.17626080957,76281.6097868784,94726.3328823988,"1_115_13",3,FALSE
"10944",2019-11-02,118467,11150.2160083325,716.052554737465,0,4059.83929334707,531.077813123935,0,0,2637.41912078841,76281.6097868784,95376.2145772077,"1_115_13",3,FALSE
