"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"870","Facebook_Impressions",23924.8596729799,189850.138264875,0.0179757785912129,1680.08971915819,0.0179757785912129,189850.138264875,0.0179757785912129,1680.08971915819,0.0179757785912129,TRUE,0.244677122195661,0.244677122195661,161373.82300885,18235242,NA,NA,0.275001397505724,0.275001397505724,0.6361292198,0.15208834948522,-0.110971803808305,-0.373467845386461,0.146424510464116,0.212717036299586,0.298686661930484,0.212717036299586,0.0498863237727027,0,611960.443695393,0.1081318377,5654727.87225015,1e-04,"1_134_10",1,134,10,2005,1,1680.08971915819,164637.564205337,3263.74119648752,0.0104111663703106,0.0104111663703106,96.0507175115066,96.0507175115066,3,FALSE,0.00666154589379305,0.000271917387353167,0.00265856156013475,0.0106742308008493,2.98526638211183e-05
"871","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.6361292198,0.15208834948522,-0.110971803808305,-0.373467845386461,0.146424510464116,0.212717036299586,0.298686661930484,0.212717036299586,0.0498863237727027,0,611960.443695393,0.1081318377,5654727.87225015,1e-04,"1_134_10",1,134,10,2005,1,0,10371.8557440845,2484.45751399597,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"872","Organic_Views",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,8051.88495575221,8051.88495575221,NA,NA,0.6361292198,0.15208834948522,-0.110971803808305,-0.373467845386461,0.146424510464116,0.212717036299586,0.298686661930484,0.212717036299586,0.0498863237727027,0,611960.443695393,0.1081318377,5654727.87225015,1e-04,"1_134_10",1,134,10,2005,1,0,9089.89659610592,1038.01164035371,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"873","Email_Impressions",18524.4792617931,830809.842474471,0.0786644345704153,7352.29949092453,0.0786644345704153,830809.842474471,0.0786644345704153,7352.29949092453,0.0786644345704153,TRUE,NA,NA,NA,NA,389433.016085841,389433.016085841,NA,NA,0.6361292198,0.15208834948522,-0.110971803808305,-0.373467845386461,0.146424510464116,0.212717036299586,0.298686661930484,0.212717036299586,0.0498863237727027,0,611960.443695393,0.1081318377,5654727.87225015,1e-04,"1_134_10",1,134,10,2005,1,7352.29949092453,433405.273547261,43972.2574614199,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.163718172547741
"874","(Intercept)",82650.597882003,9339517.56066634,0.90468701099318,82650.597882003,0.90468701099318,9339517.56066634,0.90468701099318,82650.597882003,0.90468701099318,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"875","trend",0.0575399754217959,689033.778155284,0.0667443371869592,6097.64405447154,0.0667443371869592,689033.778155284,0.0667443371869592,6097.64405447154,0.0667443371869592,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"876","season",0.0183502138283418,-5239.75405084705,-0.000507556991012501,-46.3695048747526,-0.000507556991012501,-5239.75405084705,-0.000507556991012501,-46.3695048747526,-0.000507556991012501,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"877","holiday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"878","Google_Impressions",8756.41846353186,153504.744513218,0.0148694777417418,1358.44906648866,0.0148694777417418,153504.744513218,0.0148694777417418,1358.44906648866,0.0148694777417418,TRUE,0.743363900415277,0.743363900415277,490276.628318584,55401259,NA,NA,0.749459436186945,0.749459436186945,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,1358.44906648866,591442.913504225,101166.285185641,0.00277078079603242,0.00277078079603242,360.909098775311,360.909098775311,1,FALSE,0.00782942360134586,0.00074135540919751,0,0.019703727690251,0.162493137616574
"879","Facebook_Impressions",21369.7489737769,51315.8729897258,0.00497079249008537,454.122769820583,0.00497079249008537,51315.8729897258,0.00497079249008537,454.122769820583,0.00497079249008537,TRUE,0.244677122195661,0.244677122195661,161373.82300885,18235242,NA,NA,0.250540563813055,0.250540563813055,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,454.122769820583,163067.165075611,1693.34206676175,0.00281410430361856,0.00281410430361856,355.352855512191,355.352855512191,1,FALSE,0.00891222269670811,0.000954082668229271,0,0.0241936972477182,1.94864916040223e-06
"880","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,0,10477.9191775108,2590.52094742235,0,0,Inf,Inf,1,FALSE,0,0,0,0,NA
"881","Organic_Views",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,8051.88495575221,8051.88495575221,NA,NA,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,0,8532.80692197944,480.921966227226,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"882","Email_Impressions",7266.97560021568,95347.0200191589,0.00923593857904641,843.778938222645,0.00923593857904641,95347.0200191589,0.00923593857904641,843.778938222645,0.00923593857904641,TRUE,NA,NA,NA,NA,389433.016085841,389433.016085841,NA,NA,0.63825284618,-0.0300250779086313,-0.142488494894299,-0.762713934586191,0.161384707229041,0.215713175841421,0.338374400944085,0.215713175841421,0.0195301541957317,0,2208629.08950123,0.3905200206,5654727.87225015,1e-04,"2_34_5",2,34,5,500,3,843.778938222645,492059.191048426,102626.174962586,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0173559000234006
"883","(Intercept)",80077.7584708026,9048786.70720069,0.874487159999785,80077.7584708026,0.874487159999785,9048786.70720069,0.874487159999785,80077.7584708026,0.874487159999785,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"884","trend",0.0700442707951532,838771.101140137,0.0810599897931335,7422.75310743484,0.0810599897931335,838771.101140137,0.0810599897931335,7422.75310743484,0.0810599897931335,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"885","season",0.0226119463971262,-6456.65706352069,-0.000623980195497112,-57.1385580842539,-0.000623980195497112,-6456.65706352069,-0.000623980195497112,-57.1385580842539,-0.000623980195497112,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"886","holiday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"887","Google_Impressions",10760.3198693622,188634.218351497,0.0182298696192842,1669.32936594245,0.0182298696192842,188634.218351497,0.0182298696192842,1669.32936594245,0.0182298696192842,TRUE,0.743363900415277,0.743363900415277,490276.628318584,55401259,NA,NA,0.74942156742899,0.74942156742899,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,1669.32936594245,591442.913504225,101166.285185641,0.00340487241186157,0.00340487241186157,293.696761298983,293.696761298983,3,FALSE,0.00614836150170441,0.000208230508885948,0.00308252913534494,0.00922081584551984,0.162493137616574
"888","Facebook_Impressions",26265.500251354,63072.199704547,0.00609538389833828,558.161059332274,0.00609538389833828,63072.199704547,0.00609538389833828,558.161059332274,0.00609538389833828,TRUE,0.244677122195661,0.244677122195661,161373.82300885,18235242,NA,NA,0.25057843257101,0.25057843257101,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,558.161059332274,163067.165075611,1693.34206676175,0.00345880793381009,0.00345880793381009,289.116949867302,289.116949867302,3,FALSE,0.00666154589379305,0.000271917387353167,0.00265856156013475,0.0106742308008493,1.94864916040223e-06
"889","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,0,9123.62491305864,1236.22668297015,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"890","Organic_Views",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,8051.88495575221,8051.88495575221,NA,NA,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,0,10290.1504877236,2238.26553197141,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"891","Email_Impressions",7131.1109852688,214727.673154279,0.0207515768849565,1900.24489517061,0.0207515768849565,214727.673154279,0.0207515768849565,1900.24489517061,0.0207515768849565,TRUE,NA,NA,NA,NA,389433.016085841,389433.016085841,NA,NA,0.63732697535,-0.012360673806296,-0.141274166205851,-0.723858360426438,0.159994890138428,0.215598506704448,0.334624219167033,0.215598506704448,0.0195294846714647,0,1776674.8177906,0.3141242185,5654727.87225015,1e-04,"2_36_5",2,36,5,530,2,1900.24489517061,430971.788718104,41538.7726322629,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.0667570108794145
"892","(Intercept)",74528.633359403,8421735.56961254,0.806749889325475,74528.633359403,0.806749889325475,8421735.56961254,0.806749889325475,74528.633359403,0.806749889325475,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"893","trend",0.113576329211937,1360061.8813658,0.130285469449634,12035.9458527946,0.130285469449634,1360061.8813658,0.130285469449634,12035.9458527946,0.130285469449634,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"894","season",0.0380274423080262,-10858.4263235715,-0.00104016970877099,-96.0922683501905,-0.00104016970877099,-10858.4263235715,-0.00104016970877099,-96.0922683501905,-0.00104016970877099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"895","holiday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"896","Google_Impressions",15935.8392556745,322282.625821362,0.0308726711452505,2852.05863558727,0.0308726711452506,322282.625821362,0.0308726711452505,2852.05863558727,0.0308726711452506,TRUE,0.743363900415277,0.743363900415277,490276.628318584,55401259,NA,NA,0.750370318782317,0.750370318782317,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,2852.05863558727,683919.135250642,193642.506932058,0.00581724371681449,0.00581724371681449,171.902716936123,171.902716936123,3,FALSE,0.00614836150170441,0.000208230508885948,0.00308252913534494,0.00922081584551984,0.294475245081401
"897","Facebook_Impressions",23893.2695281638,107215.473656179,0.0102705755590567,948.809501382115,0.0102705755590567,107215.473656179,0.0102705755590567,948.809501382115,0.0102705755590567,TRUE,0.244677122195661,0.244677122195661,161373.82300885,18235242,NA,NA,0.249629681217682,0.249629681217682,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,948.809501382115,163911.389703285,2537.56669443518,0.00587957503696299,0.00587957503696299,170.080319362084,170.080319362084,3,FALSE,0.00666154589379305,0.000271917387353167,0.00265856156013475,0.0106742308008493,8.26384493548217e-06
"898","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,0,9078.20736671053,1190.80913662204,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"899","Organic_Views",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,8051.88495575221,8051.88495575221,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,0,10446.9559871745,2395.07103142228,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"900","Email_Impressions",7820.1109288507,238653.951112794,0.0228615642293542,2111.98186825481,0.0228615642293542,238653.951112794,0.0228615642293542,2111.98186825481,0.0228615642293542,TRUE,NA,NA,NA,NA,389433.016085841,389433.016085841,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_68_13",2,68,13,1018,3,2111.98186825481,409793.781450253,20360.7653644121,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.00346148845073947
"901","(Intercept)",74528.633359403,8421735.56961254,0.806749889325475,74528.633359403,0.806749889325475,8421735.56961254,0.806749889325475,74528.633359403,0.806749889325475,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"902","trend",0.113576329211937,1360061.8813658,0.130285469449634,12035.9458527946,0.130285469449634,1360061.8813658,0.130285469449634,12035.9458527946,0.130285469449634,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"903","season",0.0380274423080262,-10858.4263235715,-0.00104016970877099,-96.0922683501905,-0.00104016970877099,-10858.4263235715,-0.00104016970877099,-96.0922683501905,-0.00104016970877099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"904","holiday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"905","Google_Impressions",15935.8392556745,322282.625821362,0.0308726711452505,2852.05863558727,0.0308726711452506,322282.625821362,0.0308726711452505,2852.05863558727,0.0308726711452506,TRUE,0.743363900415277,0.743363900415277,490276.628318584,55401259,NA,NA,0.750370318782317,0.750370318782317,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,2852.05863558727,683919.135250642,193642.506932058,0.00581724371681449,0.00581724371681449,171.902716936123,171.902716936123,3,FALSE,0.00614836150170441,0.000208230508885948,0.00308252913534494,0.00922081584551984,0.294475245081401
"906","Facebook_Impressions",23893.2695281638,107215.473656179,0.0102705755590567,948.809501382115,0.0102705755590567,107215.473656179,0.0102705755590567,948.809501382115,0.0102705755590567,TRUE,0.244677122195661,0.244677122195661,161373.82300885,18235242,NA,NA,0.249629681217682,0.249629681217682,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,948.809501382115,163911.389703285,2537.56669443518,0.00587957503696299,0.00587957503696299,170.080319362084,170.080319362084,3,FALSE,0.00666154589379305,0.000271917387353167,0.00265856156013475,0.0106742308008493,8.26384493548217e-06
"907","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,0,8394.54814553789,507.149915449396,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"908","Organic_Views",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,8051.88495575221,8051.88495575221,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,0,10446.9559871745,2395.07103142228,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"909","Email_Impressions",7820.1109288507,238653.951112794,0.0228615642293542,2111.98186825481,0.0228615642293542,238653.951112794,0.0228615642293542,2111.98186825481,0.0228615642293542,TRUE,NA,NA,NA,NA,389433.016085841,389433.016085841,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_70_13",2,70,13,1048,3,2111.98186825481,409793.781450253,20360.7653644121,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.00346148845073947
"910","(Intercept)",74528.633359403,8421735.56961254,0.806749889325475,74528.633359403,0.806749889325475,8421735.56961254,0.806749889325475,74528.633359403,0.806749889325475,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_76_13",2,76,13,1138,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"911","trend",0.113576329211937,1360061.8813658,0.130285469449634,12035.9458527946,0.130285469449634,1360061.8813658,0.130285469449634,12035.9458527946,0.130285469449634,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_76_13",2,76,13,1138,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"912","season",0.0380274423080262,-10858.4263235715,-0.00104016970877099,-96.0922683501905,-0.00104016970877099,-10858.4263235715,-0.00104016970877099,-96.0922683501905,-0.00104016970877099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_76_13",2,76,13,1138,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"913","holiday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_76_13",2,76,13,1138,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"914","Google_Impressions",15935.8392556745,322282.625821362,0.0308726711452505,2852.05863558727,0.0308726711452506,322282.625821362,0.0308726711452505,2852.05863558727,0.0308726711452506,TRUE,0.743363900415277,0.743363900415277,490276.628318584,55401259,NA,NA,0.750370318782317,0.750370318782317,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_76_13",2,76,13,1138,3,2852.05863558727,683919.135250642,193642.506932058,0.00581724371681449,0.00581724371681449,171.902716936123,171.902716936123,3,FALSE,0.00614836150170441,0.000208230508885948,0.00308252913534494,0.00922081584551984,0.294475245081401
"915","Facebook_Impressions",23893.2695281638,107215.473656179,0.0102705755590567,948.809501382115,0.0102705755590567,107215.473656179,0.0102705755590567,948.809501382115,0.0102705755590567,TRUE,0.244677122195661,0.244677122195661,161373.82300885,18235242,NA,NA,0.249629681217682,0.249629681217682,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_76_13",2,76,13,1138,3,948.809501382115,163911.389703285,2537.56669443518,0.00587957503696299,0.00587957503696299,170.080319362084,170.080319362084,3,FALSE,0.00666154589379305,0.000271917387353167,0.00265856156013475,0.0106742308008493,8.26384493548217e-06
"916","Affiliate_Impressions",0,0,0,0,0,0,0,0,0,TRUE,0.0119589773890613,0.0119589773890613,7887.3982300885,891276,NA,NA,0,0,0.63604703123,0.0611799736090234,-0.133769464784751,-0.566958249269228,0.154074104421587,0.214888479643236,0.319032769225257,0.214888479643236,0.0196246955256858,0,1015470.87077305,0.1794970371,5654727.87225015,1e-04,"2_76_13",2,76,13,1138,3,0,9078.20736671053,1190.80913662204,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
